==================================================================
Job Run - Mon 2 Dec 2019 13:13:23 GMT
ODS,Organisation,ClosedDate,PartyKey,ASID,Supplier,Product,Version,EndpointCreated,CCGCode,CCG
N82621,"SPEKE HC - DR MANGARAI","",N82621-810480,200000020168,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS LIVERPOOL CCG"
N82623,"HEALTHACTION ROBSON STREET","",N82623-813240,442579361019,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","EMIS Web","Config 6 LM with GPES",20130422,99A,"NHS LIVERPOOL CCG"
N82647,"PRIMARY CARE CONNECT ANFIELD","",N82647-810485,200000020173,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS LIVERPOOL CCG"
N82665,"PRIMARY CARE CONNECT EVERTON","",N82665-810499,200000020181,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS LIVERPOOL CCG"
N83022,"LIME GROVE SURGERY","",N83022-811954,200000021253,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191219,01X,"NHS ST HELENS CCG"
N84611,"ROE LANE SURGERY","",N84611-811936,200000021235,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191219,01V,"NHS SOUTHPORT AND FORMBY CCG"
N84624,"MAGHULL HEALTH CENTRE","",N84624-811804,200000021135,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191218,01T,"NHS SOUTH SEFTON CCG"
N85001,"ESTUARY MEDICAL PRACTICE","",N85001-812704,200000021813,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191230,12F,"NHS WIRRAL CCG"
N85034,"PARKFIELD MED CTR","",N85034-812769,200000021839,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191230,12F,"NHS WIRRAL CCG"
N85053,"FIELD RD HEALTH CTR","",N85053-808315,142591400049,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","EMIS Web","Config 6 LM with GPES",20120611,12F,"NHS WIRRAL CCG"
P81093,"THE GEOFFREY STREET SURGERY","",P81093-810077,200000019951,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191211,01E,"NHS GREATER PRESTON CCG"
P81134,"KIDDROW MEDICAL PRACTICE","",P81134-829724,200000019636,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191210,01A,"NHS EAST LANCASHIRE CCG"
P81146,"MYRTLE HOUSE",0,P81146-808092,2.81267E+11,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","EMIS Web","Config 6 LM with GPES",20120522,01A,"NHS EAST LANCASHIRE CCG"
P81173,"CROSTON MEDICAL CENTRE","",P81173-829535,200000019447,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191209,00X,"NHS CHORLEY AND SOUTH RIBBLE CCG"
P81204,"EWOOD MEDICAL CENTRE","",P81204-829377,200000019289,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191209,00Q,"NHS BLACKBURN WITH DARWEN CCG"
P81642,"MEDICARE UNIT SURGERY","",P81642-829539,200000019451,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191209,00X,"NHS CHORLEY AND SOUTH RIBBLE CCG"
P81689,"EAVES LANE SURGERY","",P81689-829542,200000019454,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191209,00X,"NHS CHORLEY AND SOUTH RIBBLE CCG"
P81713,"THE SURGERY DINMORE","",P81713-814790,352329705045,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","EMIS Web","Config 6 LM with GPES",20130927,00R,"NHS BLACKPOOL CCG"
P81756,"DANEHOUSE MEDICAL PRACTICE","",P81756-829746,200000019658,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191210,01A,"NHS EAST LANCASHIRE CCG"
P81769,"LOSTOCK HALL VILLAGE SURGERY","",P81769-829547,200000019459,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191209,00X,"NHS CHORLEY AND SOUTH RIBBLE CCG"
P81778,"DR A K JHA (SH)","",P81778-807752,177563566013,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","EMIS Web","Config 6 LM with GPES",20120424,01A,"NHS EAST LANCASHIRE CCG"
P84055,"MERSEYBANK SURGERY","",P84055-810717,200000020332,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191213,14L,"NHS MANCHESTER CCG"
P84062,"BROOKDALE SURGERY","",P84062-814410,200000022895,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","EMIS Web","Config 3 LM with GPES",20200504,14L,"NHS MANCHESTER CCG"
P84631,"ARTANE MEDICAL CENTRE","",P84631-810728,200000020343,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191213,14L,"NHS MANCHESTER CCG"
P84682,"BURNAGE HEALTHCARE PRACTICE","",P84682-810740,200000020355,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191213,14L,"NHS MANCHESTER CCG"
P85006,"THE PARKS MEDICAL PRACTICE","",P85006-811385,200000020796,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191217,00Y,"NHS OLDHAM CCG"
P85613,"MOHANTY PRACTICE","",P85613-811411,200000020822,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191217,00Y,"NHS OLDHAM CCG"
P87014,"IRLAM GROUP PRACTICE","",P87014-811534,200000020901,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191217,01G,"NHS SALFORD CCG"
P87036,"4/LOWER BROUGHTON MEDICAL PRACTICE","",P87036-0004201,257971410036,"IN PRACTICE SYSTEMS LTD","Vision 3","DLM 480 QMT Config 5",20060222,01G,"NHS SALFORD CCG"
P88600,"THE SURGERY 1","",P88600-812018,200000021316,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191219,01W,"NHS STOCKPORT CCG"
P88624,"BL MEDICAL PRACTICE","",P88624-821642,200000002340,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","EMIS Web","Config 6 LM with GPES",20160623,01W,"NHS STOCKPORT CCG"
P91615,"GORSE HILL MEDICAL CENTRE","",P91615-818357,440605295011,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","EMIS Web","Config 6 LM with GPES",20141208,02A,"NHS TRAFFORD CCG"
P91619,"OLD TRAFFORD MEDICAL PRACTICE","",P91619-812369,200000021567,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191220,02A,"NHS TRAFFORD CCG"
P92652,"SEVEN BROOKS PRACTICE","",P92652-815784,200000023684,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20200910,02H,"NHS WIGAN BOROUGH CCG"
Y00025,"COTTINGLEY MEDICAL PRACTICE","",YGA-0021074,947664336015,"THE PHOENIX PARTNERSHIP",SystmOne,"601 Core GP2GPLM EPS2(AS)",20140122,15F,"NHS LEEDS CCG"
Y00028,"KINGS HEALTH & LINGS BROOK PRACTICE","",Y00028-811021,200000020516,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191213,78H,"NHS NORTHAMPTONSHIRE CCG"
Y00105,"HOLLY PARK CLINIC","",Y00105-810811,8.96E+11,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","EMIS Web","Config 6 LM with GPES",20121105,07M,"NHS BARNET CCG"
Y00151,"COLLINGWOOD MEDICAL GROUP","",YGA-0021074,200000009203,"THE PHOENIX PARTNERSHIP",SystmOne,"601 Core GP2GPLM EPS2(AS)",20171017,00L,"NHS NORTHUMBERLAND CCG"
Y00164,"NELSON MEDICAL PRACTICE","",YGA-0021074,200000000948,"THE PHOENIX PARTNERSHIP",SystmOne,"601 Core GP2GPLM EPS2(AS)",20150727,06M,"NHS GREAT YARMOUTH AND WAVENEY CCG"
Y00268,"NAZEING VALLEY HEALTH CENTRE","",Y00268-811100,246937675014,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","Emis Web",3012(CAB+ETPv1),20121126,07H,"NHS WEST ESSEX CCG"
Y00280,"BELGRAVE SURGERY (SV BAPODRA)","",YGA-0021074,379880291016,"THE PHOENIX PARTNERSHIP",SystmOne,"601 Core GP2GPLM EPS2(AS)",20140122,04C,"NHS LEICESTER CITY CCG"
Y00454,"DR R SHARMA'S PRACTICE","",Y00454-828537,200000018433,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191128,72Q,"NHS SOUTH EAST LONDON CCG"
Y00683,"GRANGE MEDICARE - SWILLINGTON HP","",YGA-0021074,663318400012,"THE PHOENIX PARTNERSHIP",SystmOne,"601 Core GP2GPLM EPS2(AS)",20140122,15F,"NHS LEEDS CCG"
Y00741,"MEDVIVO OOH","",YGA-0021074,200000023209,"THE PHOENIX PARTNERSHIP",SystmOne,"Non-GP Core + CPIS EPS",20200616,92G,"NHS BATH AND NORTH EAST SOMERSET SWINDON AND WILTSHIRE CCG"
Y00781,"LOXFORD ACCESS SERVICE WIC","",YGJ-817348,200000018382,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","EMIS Web","v430000 AS Only",20191125,08N,"NHS REDBRIDGE CCG"
Y01297,"BEACON HOUSE MINISTRIES","",YGA-0021074,740333977016,"THE PHOENIX PARTNERSHIP",SystmOne,"601 Core + EPS2 (AS)",20140122,06T,"NHS NORTH EAST ESSEX CCG"
Y02129,"TRAFFORD HEALTH CENTRE","",Y02129-811451,789774100042,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","EMIS Web","Config 6 LM with GPES",20121210,02A,"NHS TRAFFORD CCG"
Y02155,"TRENT VALLEY SPECIAL REG","",Y02155-810871,200000020443,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191213,04E,"NHS MANSFIELD AND ASHFIELD CCG"
Y02162,"WOODCHURCH MEDICAL CENTRE","",Y02162-813963,4.49E+11,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","EMIS Web","Config 6 LM with GPES",20130610,12F,"NHS WIRRAL CCG"
Y02350,"SPECIALIST HEALTH SERVICES","",Y02350-813697,200000022455,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20200408,15D,"NHS EAST BERKSHIRE CCG"
Y02471,"MCH PENTAGON","",Y02471-822817,2.00E+11,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","EMIS Web","Config 6 LM with GPES",20170914,09W,"NHS MEDWAY CCG"
Y02499,"ESTON GRANGE NHS HEALTH CARE CENTRE",20180502,YGA-0021074,3.54E+11,"THE PHOENIX PARTNERSHIP",SystmOne,"601 Core GP2GPLM EPS2(AS)",20140122,00M,"NHS SOUTH TEES CCG"
Y02509,"LCD WAKEFIELD WIC","",YGA-0021074,388735744012,"THE PHOENIX PARTNERSHIP",SystmOne,"601 Core GP2GPLM EPS2(AS)",20130509,03R,"NHS WAKEFIELD CCG"
Y02568,"SOLIHULL HEALTHCARE & WALK-IN-CENTRE",20180930,YGA-0021074,2.87795E+11,"THE PHOENIX PARTNERSHIP",SystmOne,"601 Core + GP2GPLM (AS)",20140122,15E,"NHS BIRMINGHAM AND SOLIHULL CCG"
Y02570,"MIDWAY MEDICAL CENTRE","",YGA-0021074,758389150015,"THE PHOENIX PARTNERSHIP",SystmOne,"601 Core GP2GPLM EPS2(AS)",20140122,05G,"NHS NORTH STAFFORDSHIRE CCG"
Y02583,"CHILD & FAMILY HEALTH CENTRE","",Y02583-805954,2.54E+11,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","EMIS Web","Config 6 LM with GPES",20110411,07L,"NHS BARKING AND DAGENHAM CCG"
Y02584,"WALK IN CENTRE","",YGA-0021074,528737474015,"THE PHOENIX PARTNERSHIP",SystmOne,"601 Core + EPS2 (AS)",20140122,11J,"NHS DORSET CCG"
Y02585,"ORIENT PRACTICE","",Y02585-828644,200000018550,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,08W,"NHS WALTHAM FOREST CCG"
Y02610,"TRINITY PRACTICE","",Y02610-818659,7.20E+11,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","EMIS Web","Config 6 LM with GPES",20150109,01V,"NHS SOUTHPORT AND FORMBY CCG"
Y02615,"SOUTH BIRMINGHAM GP WALK IN CENTRE","",Y02615-814431,730194963049,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","EMIS Web","v3012 Config 2 with GPES",20130812,15E,"NHS BIRMINGHAM AND SOLIHULL CCG"
Y02638,"WEST HERTS MEDICAL CENTRE","",YGA-0021074,636586379019,"THE PHOENIX PARTNERSHIP",SystmOne,"601 Core GP2GPLM EPS2(AS)",20140122,06N,"NHS HERTS VALLEYS CCG"
Y02735,"ETTINGSHALL MEDICAL CENTRE","",Y02735-821679,200000002362,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","EMIS Web","Config 6 LM with GPES",20160701,06A,"NHS WOLVERHAMPTON CCG"
Y02754,"BANBURY HEALTH CENTRE","",Y02754-815446,017310184043,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","EMIS Web","Config 6 LM with GPES",20131118,10Q,"NHS OXFORDSHIRE CCG"
Y02776,"HAMPSHIRE HEALTHCARE CTR (BASINGSTOKE)","",YGA-0021074,2.98E+11,"THE PHOENIX PARTNERSHIP",SystmOne,"601 Core",20140122,10J,"NHS NORTH HAMPSHIRE CCG"
Y02887,"INTRAHEALTH LSV","",Y02887-803658,091334701041,"IN PRACTICE SYSTEMS LTD","Vision 3","DLM 380 QMT 3101 CONFIG 7",20091117,02H,"NHS WIGAN BOROUGH CCG"
Y02961,"SUMMERFIELD GP SURG & URGENT CARE CENTRE","",Y02961-813803,382656729045,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","EMIS Web","Config 6 LM with GPES",20130524,05L,"NHS SANDWELL AND WEST BIRMINGHAM CCG"
Y03051,"HASTINGS MED P & WALKIN","",Y03051-810213,200000020023,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191211,97R,"NHS EAST SUSSEX CCG"
Y03097,"ROPEWALKS GENERAL PRACTICE","",Y03097-812883,9.01E+11,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","EMIS Web","Config 5 LM with GPES",20130312,05T,"NHS LIVERPOOL CCG"
Y03112,"MEADOW DALE GROUP PRACTICE","",Y03112-827037,200000016891,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191021,02T,"NHS CALDERDALE CCG"
Y03213,"YOUNG PEOPLES DRUG & ALCOHOL TEAM","",YGA-0021074,200000014682,"THE PHOENIX PARTNERSHIP",SystmOne,"HJIS with SCR",20190430,99G,"NHS SOUTHEND CCG"
Y03374,"BATTLE HILL WIC","",YGA-0021074,200000012088,"THE PHOENIX PARTNERSHIP",SystmOne,"HJIS with SCR",20190121,99C,"NHS NORTH TYNESIDE CCG"
Y03587,"WESTCOTES MEDICAL CENTRE","",Y03587-826020,200000015866,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20190925,04C,"NHS LEICESTER CITY CCG"
Y04786,"HEALTH 1000 LTD","",Y04786-824073,200000011328,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","EMIS Web","Config 3 LM with GPES",20181112,07L,"NHS BARKING AND DAGENHAM CCG"
Y04883,"LEICESTER ROAD SURGERY","",Y04883-827648,200000017534,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191111,B2M3M,"NHS COVENTRY AND WARWICKSHIRE CCG"
Y04949,"RUGBY TOWN MEDICAL PRACTICE","",Y04949-820255,200000000344,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","EMIS Web","Config 6 LM with GPES",20150416,05A,"NHS COVENTRY AND RUGBY CCG"
Y05153,"WOODHOUSE SATELLITE UNIT","",Y05153-815008,200000023240,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20200623,03N,"NHS SHEFFIELD CCG"
Y05228,"KILBURN PRIMARY CARE CO-OP LIMITED","",Y05228-814544,200000022960,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20200513,07P,"NHS BRENT CCG"
Y05566,"HHCIC EAST WIC","",YGJ-817348,200000005868,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","EMIS Web","v430000 AS Only",20161101,08E,"NHS HARROW CCG"
Y05645,"CLARE LODGE SECURE CHILDREN'S HOME","",YGA-0021074,200000014965,"THE PHOENIX PARTNERSHIP",SystmOne,"HJIS with SCR",20190621,14R,"EAST OF ENGLAND - H&J COMMISSIONING HUB"
Y05837,"K&W HEALTHCARE WIC","",Y05837-814401,200000022882,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","Emis Web","Community EPS",20200501,07P,"NHS BRENT CCG"
Y06016,"LINCOLNSHIRE KESTEVEN HOUSE SCH","",YGA-0021074,200000014970,"THE PHOENIX PARTNERSHIP",SystmOne,"HJIS with SCR",20190621,14Q,"MIDLANDS - H&J COMMISSIONING HUB"
Y06024,"AYCLIFFE SCH","",YGA-0021074,200000014962,"THE PHOENIX PARTNERSHIP",SystmOne,"HJIS with SCR",20190621,76A,"NORTH EAST AND YORKSHIRE - H&J COMMISSIONING HUB"
==================================================================
==================================================================
Job Run - Mon 16 Aug 2021 14:21:22 IST
ODS,Organisation,ClosedDate,PartyKey,ASID,Supplier,Product,Version,EndpointCreated,CCGCode,CCG
A12355,"EMIS TEST SURGERY","",A12355,"","EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","","",20130408,"",TEST
A21410,"MICROTEST TEST SURGERY","",A21410,"","MICROTEST LTD","","",20130408,"",TEST
A29928,"EMIS TEST SURGERY","",A29928,9.01E+11,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","EMIS Web","Config 5 LM with GPES",11111111,05T,TEST
A81015,"LAGAN SURGERY","",YGA-0021074,2.00E+11,"THE PHOENIX PARTNERSHIP",SystmOne,"601 Core GP2GPLM EPS2(AS)",20180404,00M,"NHS SOUTH TEES CCG"
A81632,"LAWSON STREET PRACTICE","",YGA-0021074,518467544046,"THE PHOENIX PARTNERSHIP",SystmOne,"601 Core GP2GPLM EPS2(AS)",20140121,16C,"NHS TEES VALLEY CCG"
A82034,"STONELEIGH SURGERY","",A82034-810844,200000020417,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191213,01K,"NHS MORECAMBE BAY CCG"
A82048,"BEECHWOOD GROUP PRACTICE","",A82048-811127,200000020592,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191216,01H,"NHS NORTH CUMBRIA CCG"
A82049,"ORCHARD HOUSE SURGERY","",A82049-811128,200000020593,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191216,01H,"NHS NORTH CUMBRIA CCG"
A82050,"OXFORD STREET SURGERY","",A82050-811129,200000020594,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191216,01H,"NHS NORTH CUMBRIA CCG"
A82065,"PENINSULA MEDICAL PRACTICE","",A82065-810849,200000020422,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191213,01K,"NHS MORECAMBE BAY CCG"
A82621,"ASKAM SURGERY","",A82621-810858,200000020430,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191213,01K,"NHS MORECAMBE BAY CCG"
A82623,"SOLWAY HEALTH SERVICES","",A82623-811136,200000020601,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191216,01H,"NHS NORTH CUMBRIA CCG"
A83004,"AVENUE FAMILY PRACTICE","",YGA-0021074,243636418044,"THE PHOENIX PARTNERSHIP",SystmOne,"601 Core GP2GPLM EPS2(AS)",20141017,00D,"NHS DURHAM DALES EASINGTON AND SEDGEFIELD CCG"
A83017,"PHOENIX MEDICAL GROUP","",YGA-0021074,6.98E+11,"THE PHOENIX PARTNERSHIP",SystmOne,"601 Core GP2GPLM EPS2(AS)",20140121,00D,"NHS DURHAM DALES EASINGTON AND SEDGEFIELD CCG"
A83603,"OXFORD ROAD MEDICAL PRACTICE","",A83603-829849,200000019761,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191210,00D,"NHS DURHAM DALES EASINGTON AND SEDGEFIELD CCG"
A83632,"CRAGHEAD MEDICAL CENTRE","",A83632-811331,200000020744,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191216,84H,"NHS COUNTY DURHAM CCG"
A84003,"LINTONVILLE MEDICAL GROUP","",A84003-811555,200000020921,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191217,00L,"NHS NORTHUMBERLAND CCG"
A84015,"LABURNUM SURGERY","",A84015-811562,200000020928,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191217,00L,"NHS NORTHUMBERLAND CCG"
A85609,"108 RAWLING ROAD(RAWLING ROAD PRACTICE)","",A85609-811049,200000020543,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191216,13T,"NHS NEWCASTLE GATESHEAD CCG"
A86015,"HOLLY MEDICAL GROUP","",YGA-0021074,7.24E+11,"THE PHOENIX PARTNERSHIP",SystmOne,"601 Core GP2GPLM EPS2(AS)",20130308,13T,"NHS NEWCASTLE GATESHEAD CCG"
A87015,"APPLEBY SURGERY","",A87015-811203,200000020665,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191216,99C,"NHS NORTH TYNESIDE CCG"
A87027,"GARDEN PARK SURGERY","",YGA-0021074,200000014980,"THE PHOENIX PARTNERSHIP",SystmOne,"601 Core GP2GPLM EPS2(AS)",20190625,99C,"NHS NORTH TYNESIDE CCG"
A88603,"THE PARK SURGERY","",A88603-817546,693591370012,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","EMIS Web","Config 3 LM with GPES",20140815,00N,"NHS SOUTH TYNESIDE CCG"
A89603,"DR R OBONNA","",A89603-816964,068977397048,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","EMIS Web","Config 3 LM with GPES",20140516,00P,"NHS SUNDERLAND CCG"
A89604,"DR WEATHERHEAD & ASSOCIATES","",A89604-812133,200000021397,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191219,00P,"NHS SUNDERLAND CCG"
B81050,"HEDON GROUP PRACTICE","",B81050-806560,938280086043,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","EMIS Web","Config 6 LM with GPES",20110913,02Y,"NHS EAST RIDING OF YORKSHIRE CCG"
B81053,"DIADEM MEDICAL PRACTICE","",B81053-829130,200000019041,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,03F,"NHS HULL CCG"
B81056,"THE SPRINGHEAD MEDICAL CENTRE","",B81056-829131,200000019042,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,03F,"NHS HULL CCG"
B81062,"HOLDERNESS HEALTH (CHURCH VIEW SURGERY)",0,B81062-816137,3.65E+11,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","EMIS Web","Config 6 LM with GPES",20140127,02Y,"NHS EAST RIDING OF YORKSHIRE CCG"
B81066,"DR GM CHOWDHURY'S PRACTICE","",YGA-0021074,709514404041,"THE PHOENIX PARTNERSHIP",SystmOne,"601 Core GP2GPLM EPS2(AS)",20140121,03F,"NHS HULL CCG"
B81080,"EAST HULL FAMILY PRACTICE","",YGA-0021074,942083621048,"THE PHOENIX PARTNERSHIP",SystmOne,"601 Core GP2GPLM EPS2(AS)",20140121,03F,"NHS HULL CCG"
B81602,"HANCOCKS ME","",B81602-815225,200000023350,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20200713,02Y,"NHS EAST RIDING OF YORKSHIRE CCG"
B81688,"GOODHEART SURGERY","",B81688-829194,200000019105,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191205,03F,"NHS HULL CCG"
B82103,"EAST PARADE MEDICAL PRACTICE","",B82103-827700,200000017586,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191111,03Q,"NHS VALE OF YORK CCG"
B83007,"THE HEATON MEDICAL PRACTICE","",B83007-815233,200000023351,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20200713,36J,"NHS BRADFORD DISTRICT AND CRAVEN CCG"
B83011,"WOODROYD CENTRE","",YGA-0021074,1.72E+11,"THE PHOENIX PARTNERSHIP",SystmOne,"601 Core GP2GPLM EPS2(AS)",20140121,02W,"NHS BRADFORD CITY CCG"
B83050,"HOLLINS HEALTH & WELLBEING - ALLERTON","",YGA-0021074,1.19E+11,"THE PHOENIX PARTNERSHIP",SystmOne,"601 Core GP2GPLM EPS2(AS)",20121030,02R,"NHS BRADFORD DISTRICTS CCG"
B83638,"PEEL PARK AT HILLSIDE BRIDGE","",YGA-0021074,294270110041,"THE PHOENIX PARTNERSHIP",SystmOne,"601 Core GP2GPLM EPS2(AS)",20140121,02W,"NHS BRADFORD CITY CCG"
B84002,"QUEENS ROAD SURGERY","",B84002-805082,960236051046,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",PCS,"PCS 2008 Release 11 Incorporating Patches 3570 - 3",20100920,02T,"NHS CALDERDALE CCG"
B84610,"HORNE STREET SURGERY","",B84610-827030,200000016884,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191021,02T,"NHS CALDERDALE CCG"
B84615,"SOUTHOWRAM SURGERY","",B84615-827033,200000016887,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191021,02T,"NHS CALDERDALE CCG"
B85011,"COLNE VALLEY FAMILY DOCTORS",20181220,YGA-0021074,2.00E+11,"THE PHOENIX PARTNERSHIP",SystmOne,"601 Core + EPS2 (AS)",20151102,03A,"NHS GREATER HUDDERSFIELD CCG"
B85638,"THE NOOK AND CLIFTON GROUP","",B85638-826912,200000016761,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191018,03A,"NHS GREATER HUDDERSFIELD CCG"
B86023,"THE AVENUE SURGERY","",B86023-825328,200000028205,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20210312,15F,"NHS LEEDS CCG"
B86023,"THE AVENUE SURGERY","",B86023-825329,200000028206,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","EMIS Web","Config 6 LM with GPES",20210312,15F,"NHS LEEDS CCG"
B86031,"WESTFIELD MEDICAL CENTRE","",B86031-824350,200000011635,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20181130,15F,"NHS LEEDS CCG"
