ODS,Organisation,ClosedDate,PartyKey,ASID,Supplier,Product,Version,EndpointCreated,CCGCode,CCG
A82071,"BURNETT EDGAR MEDICAL CTR","",A82071-810852,200000020425,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191213,01K,"NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01K"
A82072,"RISEDALE SURGERY","",A82072-810854,200000020426,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191213,01K,"NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01K"
A82075,"MANSION HOUSE SURGERY","",A82075-811133,200000020598,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191216,01H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H"
A82077,"LIVERPOOL HOUSE SURGERY","",A82077-810855,200000020427,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191213,01K,"NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01K"
A82608,"SEDBERGH MEDICAL PRACTICE","",A82608-810856,200000020428,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191213,01K,"NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01K"
A82613,"WRAYSDALE HOUSE SURGERY","",A82613-810857,200000020429,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191216,01K,"NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01K"
A82617,"KIRKOSWALD SURGERY","",A82617-811134,200000020599,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191216,01H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H"
A82620,"GLENRIDDING HEALTH CENTRE","",A82620-811135,200000020600,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191216,01H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H"
A82621,"ASKAM SURGERY","",A82621-810858,200000020430,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191213,01K,"NHS MORECAMBE BAY CCG"
A82623,"SOLWAY HEALTH SERVICES","",A82623-811136,200000020601,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191216,01H,"NHS NORTH CUMBRIA CCG"
A82629,"THE FAMILY PRACTICE","",A82629-810859,200000020431,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191213,01K,"NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01K"
A82631,"COURT THORN SURGERY","",A82631-811137,200000020602,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191216,01H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H"
A82646,"LONGTOWN MEDICAL CENTRE","",A82646-811138,200000020603,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191216,01H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H"
A82647,"CARTMEL SURGERY","",A82647-810860,200000020432,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191213,01K,"NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01K"
A82650,"HAVERTHWAITE SURGERY","",A82650-810861,200000020433,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191213,01K,"NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01K"
A82651,"DUDDON VALLEY MEDICAL PRACTICE","",A82651-810862,200000020434,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191213,01K,"NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01K"
A82654,"WARWICK SQUARE GROUP PRACTICE","",A82654-811139,200000020604,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191216,01H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H"
A83001,"ST ANDREW'S MEDICAL PRACTICE","",A83001-829824,200000019736,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191210,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83003,"WILLINGTON MEDICAL GROUP","",A83003-829654,200000019566,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191210,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83004,"AVENUE FAMILY PRACTICE","",YGA-0021074,243636418044,"THE PHOENIX PARTNERSHIP",SystmOne,"601 Core GP2GPLM EPS2(AS)",20141017,00D,"NHS DURHAM DALES EASINGTON AND SEDGEFIELD CCG"
A83005,"WHINFIELD MEDICAL PRACTICE","",A83005-829559,200000019471,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191209,16C,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C"
A83006,"ORCHARD COURT SURGERY","",A83006-829560,200000019472,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191209,16C,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C"
A83007,"BLACKHALL AND PETERLEE PRACTICE","",A83007-829825,200000019737,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191210,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83008,"HALLGARTH SURGERY","",A83008-829826,200000019738,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191210,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83009,"BRIDGE END SURGERY","",A83009-811140,200000020605,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191216,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83010,"MOORLANDS SURGERY","",A83010-829561,200000019473,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191209,16C,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C"
A83011,"CLAYPATH & UNIVERSITY MEDICAL GROUP","",A83011-811141,200000020606,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191216,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83012,"WILLIAM BROWN CENTRE","",A83012-829827,200000019739,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191210,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83013,"NEASHAM ROAD SURGERY","",A83013-829562,200000019474,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191209,16C,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C"
A83014,"BELMONT & SHERBURN MEDICAL GROUP","",A83014-811314,200000020727,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191216,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83015,"STATION VIEW MEDICAL CENTRE","",A83015-829828,200000019740,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191210,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83016,"TANFIELD VIEW MEDICAL GROUP","",A83016-811315,200000020728,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191216,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83017,"PHOENIX MEDICAL GROUP","",YGA-0021074,6.98E+11,"THE PHOENIX PARTNERSHIP",SystmOne,"601 Core GP2GPLM EPS2(AS)",20140121,00D,"NHS DURHAM DALES EASINGTON AND SEDGEFIELD CCG"
A83018,"CONSETT MEDICAL CENTRE","",A83018-811316,200000020729,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191216,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83020,"NORTH HOUSE SURGERY","",A83020-829829,200000019741,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191210,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83021,"AUCKLAND MEDICAL GROUP","",A83021-829830,200000019742,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191210,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83022,"THE MEDICAL GROUP","",A83022-811317,200000020730,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191216,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83023,"STANLEY MEDICAL GROUP","",A83023-811318,200000020731,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191216,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83024,"WEST RAINTON SURGERY","",A83024-811142,200000020607,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191216,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83025,"BISHOPGATE MEDICAL CENTRE","",A83025-829831,200000019743,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191210,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83026,"SACRISTON MEDICAL CENTRE","",A83026-811143,200000020608,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191216,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83027,"COXHOE MEDICAL PRACTICE","",A83027-811319,200000020732,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191216,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83028,"MIDDLE CHARE MEDICAL GROUP","",A83028-811144,200000020609,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191216,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83029,"GREAT LUMLEY SURGERY","",A83029-811145,200000020610,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191216,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83030,"DUNELM MEDICAL PRACTICE","",A83030-811320,200000020733,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191216,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83031,"CARMEL MEDICAL PRACTICE","",A83031-829563,200000019475,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191209,16C,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C"
A83032,"WOODVIEW MEDICAL PRACTICE","",A83032-829832,200000019744,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191210,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83033,"PELTON & FELLROSE MEDICAL GROUP","",A83033-811321,200000020734,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191216,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83034,"BLACKETTS MEDICAL PRACTICE","",A83034-829564,200000019476,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191209,16C,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C"
A83035,"THE WEARDALE PRACTICE","",A83035-829833,200000019745,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191210,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83036,"CHASTLETON MEDICAL GROUP","",A83036-827018,200000029568,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20210419,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83037,"BEWICK CRESCENT SURGERY","",A83037-829834,200000019746,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191210,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83038,"CEDARS MEDICAL GROUP","",A83038-811322,200000020735,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191216,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83040,"CLIFTON COURT MEDICAL PRACTICE","",A83040-829565,200000019477,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191209,16C,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C"
A83041,"MURTON MEDICAL CENTRE","",A83041-829835,200000019747,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191210,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83043,"OLD FORGE SURGERY","",A83043-829836,200000019748,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191210,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83044,"THE HORDEN GROUP PRACTICE","",A83044-829837,200000019749,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191210,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83045,"FERRYHILL AND CHILTON MEDICAL PRACTICE","",A83045-829838,200000019750,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191210,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83046,"BARNARD CASTLE SURGERY","",A83046-829839,200000019751,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191210,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83047,"DENMARK STREET SURGERY","",A83047-829566,200000019478,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191209,16C,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C"
A83048,"ROCKLIFFE COURT SURGERY","",A83048-829567,200000019479,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191209,16C,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C"
A83049,"QUEENS ROAD SURGERY","",A83049-811323,200000020736,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191216,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83050,"CESTRIA HEALTH CENTRE","",A83050-811324,200000020737,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191216,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83051,"MARLBOROUGH SURGERY","",A83051-829840,200000019752,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191210,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83052,"BISHOPS CLOSE MEDICAL PRACTICE","",A83052-830297,200000031732,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20210730,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83054,"SKERNE MEDICAL GROUP","",A83054-829841,200000019753,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191210,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83055,"CHEVELEY PARK MEDICAL CTR","",A83055-811147,200000020612,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191216,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83057,"EAST DURHAM MEDICAL GROUP","",A83057-829842,200000019754,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191210,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83060,"PINFOLD MEDICAL PRACTICE","",A83060-829843,200000019755,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191210,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83061,"GAINFORD SURGERY","",A83061-829844,200000019756,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191210,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83066,"JUBILEE MEDICAL GROUP","",A83066-829845,200000019757,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191210,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83070,"ST GEORGE'S MEDICAL PRACTICE","",A83070-829568,200000019480,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191209,16C,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C"
A83071,"THE NEW SEAHAM MEDICAL GROUP","",A83071-829846,200000019758,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191210,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83072,"LANCHESTER MEDICAL CENTRE","",A83072-811325,200000020738,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191216,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83073,"DRS LAMBERT & NG","",A83073-811326,200000020739,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191216,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83074,"PEASE WAY MEDICAL CENTRE","",A83074-829847,200000019759,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191210,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83075,"BYRON MEDICAL PRACTICE","",A83075-829848,200000019760,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191210,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83603,"OXFORD ROAD MEDICAL PRACTICE","",A83603-829849,200000019761,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191210,00D,"NHS DURHAM DALES EASINGTON AND SEDGEFIELD CCG"
A83610,"WINGATE MEDICAL PRACTICE INTRAHEALTH","",A83610-829850,200000019762,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191210,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83616,"BEVAN MEDICAL GROUP","",A83616-829851,200000019763,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191210,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83617,"BROWNEY HOUSE SURGERY","",A83617-811327,200000020740,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191216,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83618,"OAKFIELDS HEALTH GROUP","",A83618-811328,200000020741,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191216,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83619,"SOUTHDENE MEDICAL CENTRE","",A83619-829852,200000019764,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191210,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83622,"THE HAVEN SURGERY","",A83622-811329,200000020742,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191216,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83626,"EVENWOOD MEDICAL PRACTICE","",A83626-829853,200000019765,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191210,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83627,"SILVERDALE FAMILY PRACTICE","",A83627-829854,200000019766,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191210,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83630,"DENHOLM HOUSE","",A83630-811330,200000020743,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191216,84H,"NHS COUNTY DURHAM CCG"
A83632,"CRAGHEAD MEDICAL CENTRE","",A83632-811331,200000020744,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191216,84H,"NHS COUNTY DURHAM CCG"
A83634,"WEST CORNFORTH MEDICAL CENTRE","",A83634-829855,200000019767,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191210,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83635,"BOWBURN MEDICAL CENTRE","",A83635-811333,200000020745,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191216,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83636,"LEADGATE SURGERY","",A83636-811334,200000020746,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191216,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83637,"VILLAGES MEDICAL GROUP","",A83637-811335,200000020747,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191216,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A83641,"PARKGATE SURGERY","",A83641-829569,200000019481,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191209,16C,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C"
A83644,"ANNFIELD PLAIN SURGERY","",A83644-811148,200000020613,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191216,84H,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H"
A84002,"THE ROTHBURY PRACTICE","",A84002-811554,200000020920,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191217,00L,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L"
A84003,"LINTONVILLE MEDICAL GROUP","",A84003-811555,200000020921,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191217,00L,"NHS NORTHUMBERLAND CCG"
A84005,"BEDLINGTONSHIRE MEDGROUP","",A84005-811556,200000020922,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191217,00L,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L"
A84006,"ALNWICK MEDICAL GROUP","",A84006-811557,200000020923,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191217,00L,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L"
A84007,"PONTELAND MEDICAL GROUP","",A84007-811558,200000020924,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191217,00L,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L"
A84008,"BELFORD MEDICAL PRACTICE","",A84008-811559,200000020925,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191217,00L,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L"
A84009,"RAILWAY MEDICAL GROUP","",A84009-811371,200000020782,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191217,00L,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L"
A84011,"WHITE MEDICAL GROUP","",A84011-811372,200000020783,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191217,00L,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L"
A84013,"THE GABLES MEDICAL GROUP","",A84013-811560,200000020926,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191217,00L,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L"
A84014,"MARINE MEDICAL GROUP","",A84014-811561,200000020927,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191217,00L,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L"
A84015,"LABURNUM SURGERY","",A84015-811562,200000020928,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191217,00L,"NHS NORTHUMBERLAND CCG"
A84016,"PRUDHOE MEDICAL GROUP","",A84016-825256,200000014998,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20190701,00L,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L"
A84018,"CORBRIDGE HEALTH CENTRE","",A84018-811373,200000020784,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191217,00L,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L"
A84020,"GUIDEPOST MEDICAL GROUP","",A84020-811563,200000020929,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191217,00L,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L"
A84022,"COQUET MEDICAL GROUP","",A84022-811564,200000020930,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191217,00L,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L"
A84024,"BURN BRAE MEDICAL GROUP","",A84024-811374,200000020785,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191217,00L,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L"
A84025,"CRAMLINGTON MEDICAL GROUP","",A84025-811565,200000020931,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191217,00L,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L"
A84026,"WELL CLOSE MEDICAL GROUP","",A84026-811566,200000020932,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191217,00L,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L"
A84027,"BELLINGHAM PRACTICE","",A84027-825257,200000014999,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20190701,00L,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L"
A84028,"SEATON PARK MEDICAL GROUP","",A84028-811567,200000020933,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191217,00L,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L"
A84029,"NORTHUMBERLAND HEALTH","",A84029-811568,200000020934,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191217,00L,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L"
A84030,"VILLAGE MEDICAL GROUP","",A84030-811569,200000020935,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191217,00L,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L"
A84031,"GREYSTOKE SURGERY","",A84031-811570,200000020936,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191217,00L,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L"
A84032,"CHEVIOT MEDICAL GROUP","",A84032-811571,200000020937,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191217,00L,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L"
A84033,"THE SELE MEDICAL PRACTICE","",A84033-811375,200000020786,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191217,00L,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L"
A84034,"HALTWHISTLE MEDICAL GROUP","",A84034-811376,200000020787,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191217,00L,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L"
A84035,"RIVERSDALE SURGERY","",A84035-825254,200000014996,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20190701,00L,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L"
A84036,"VALENS MEDICAL PARTNERSHIP","",A84036-811572,200000020938,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191217,00L,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L"
A84037,"NETHERFIELD HOUSE","",A84037-811573,200000020939,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191217,00L,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L"
A84038,"FORUM FAMILY PRACTICE","",A84038-811574,200000020940,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191217,00L,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L"
A84039,"GAS HOUSE LANE SURGERY","",A84039-811575,200000020941,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191217,00L,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L"
A84040,"HUMSHAUGH & WARK MED GRP","",A84040-811377,200000020788,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191217,00L,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L"
A84042,"SCOTS GAP MEDICAL GROUP","",A84042-825259,200000015001,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20190701,00L,"NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L"
